100
3
105,4,3.39
421,5,3.78
324,8,5.31
229,11,7.29
73,12,9.55
382,14,9.99
435,15,10.46
172,24,11.03
241,25,15.16
69,27,15.23
67,31,17.82
183,47,20.11
302,51,20.14
370,51,21.05
417,56,22
369,61,22.81
26,61,22.97
44,63,23.01
35,71,23.12
439,92,25.21
214,94,27.19
303,95,30.07
212,98,31.93
94,106,34.01
157,113,36.56
20,118,37.35
239,118,37.66
27,119,37.82
230,121,37.85
172,133,39.26
113,135,43.31
40,143,43.63
136,149,46.24
35,160,48.17
413,166,53.13
189,166,54.49
6,173,56.42
56,178,59.85
250,181,61.31
210,181,63.93
329,188,65.87
338,189,68.38
142,195,76.78
315,201,76.87
298,205,77.83
336,206,80.91
176,212,81.27
250,217,83.57
309,222,84.15
191,238,84.44
88,241,84.89
331,244,85.5
114,259,86.47
134,263,87.29
291,264,88.1
422,268,88.97
295,268,92.64
66,271,94.09
232,288,94.16
41,300,94.42
66,303,95.62
35,309,95.7
318,309,97.65
113,311,100.44
375,313,100.62
356,314,105.12
219,315,105.68
17,319,105.7
400,325,105.82
145,326,106.49
121,327,107.24
63,328,109.92
270,333,110.62
199,339,112.54
127,340,113
91,340,115.65
307,347,117.85
233,349,117.92
30,356,118.26
205,361,121.52
411,362,121.55
97,370,124.55
429,371,125.43
286,374,125.87
408,375,126.78
67,380,130.05
129,390,130.9
99,394,131.17
201,398,133.6
67,408,134.69
444,408,136.64
128,409,137.33
158,410,137.35
67,414,137.88
178,417,141.8
313,419,142.3
365,424,142.53
38,429,144.07
386,432,146.01
163,436,149.17
