100
3
273,32,3.22
57,32,5.16
45,32,10.22
39,34,10.59
136,35,11.53
400,36,13.55
213,38,13.58
155,42,17.46
420,44,19.12
253,50,19.75
159,59,22.94
163,78,23.56
341,78,23.71
405,79,24.77
219,83,24.78
426,84,25.41
36,85,26.72
314,88,29.04
85,90,29.54
145,92,29.9
404,94,32.21
423,98,32.4
176,99,32.74
30,100,33.06
241,108,33.1
113,115,33.38
337,131,34.13
347,143,34.73
348,143,35.06
246,147,35.32
249,151,41.79
281,152,43.22
363,159,43.56
408,160,45.64
386,160,49.91
277,161,56.18
142,169,59.37
287,169,60.01
44,181,60.28
224,183,61.57
307,188,61.97
322,192,63.49
54,194,63.81
412,197,68.96
407,199,69.85
127,203,71.34
212,213,73.13
418,215,74.72
298,216,78.35
265,218,78.71
179,218,79.03
286,222,79.14
58,224,82.58
294,235,83.98
194,235,87.29
213,238,87.98
171,240,91.52
412,240,92.4
76,240,93.2
180,244,94.96
195,248,96.05
408,254,98.49
30,255,98.91
342,261,101.14
242,264,102.48
359,266,102.81
309,268,102.84
138,272,103.28
365,282,103.93
211,294,103.95
242,295,104.56
280,295,106.44
219,296,109.49
299,296,110.34
56,299,111.22
285,303,112.74
355,325,118.53
171,326,119.59
321,326,120.58
358,341,121.24
305,344,122.44
143,345,123.79
150,352,124.02
397,355,124.83
60,355,125.47
377,360,126.02
268,361,126.5
89,362,128.22
300,367,129.47
402,368,130.53
35,370,131.45
398,373,133.93
415,375,134.25
31,375,134.39
338,387,135.11
193,415,142.26
165,420,144.03
363,431,144.61
109,432,146.26
48,434,148.65
