100
3
39,30,2.45
398,41,2.88
285,45,3.93
427,54,9.88
217,54,11.13
135,59,14.29
374,68,15.67
48,76,16.2
146,86,16.69
405,88,17.59
427,91,20.56
208,94,22.06
90,95,24.84
377,98,26.7
409,103,29.08
78,105,30.06
397,107,31.51
146,108,31.94
124,109,32.55
115,123,33.66
145,125,36.05
319,127,40
273,127,41.81
318,127,42
373,129,44.42
345,129,48.15
251,131,50.33
91,139,52.64
82,144,52.89
149,145,53.98
154,151,55.87
243,156,56.34
411,166,56.91
140,178,56.98
31,179,57.62
324,187,57.72
105,191,59.64
385,192,61.61
336,196,62.51
313,196,62.52
43,200,62.61
371,204,63.43
290,208,66.8
291,213,66.85
60,216,68.36
370,218,68.77
422,222,69.61
398,234,69.73
203,244,70.24
259,246,70.43
243,256,74.79
89,260,76.77
46,261,77.87
293,265,78.55
274,266,79.12
92,271,81.71
206,273,82.88
67,277,84.65
333,279,85.58
121,280,87.26
418,281,89.72
100,283,89.75
166,284,91.56
337,293,92.28
410,294,93.21
130,294,93.35
282,301,94.85
73,306,96.7
380,309,96.85
303,309,97.56
51,311,98.84
43,312,98.87
395,313,102.67
164,318,105.51
65,320,105.99
381,333,106.08
131,335,106.33
92,340,106.63
298,354,110.1
213,356,110.27
121,356,110.43
55,363,114.56
136,369,115.52
184,371,117.47
81,371,118.14
280,384,121.72
50,386,123.61
54,387,123.64
246,393,126.81
147,398,127.53
346,400,128.51
189,400,131.63
250,405,133.97
104,406,134.36
359,414,136.69
327,415,136.72
52,425,139.7
417,429,140.15
112,430,145.13
273,434,149.82
