100
3
277,31,0.68
260,32,1.23
42,35,3.31
288,35,6.59
163,39,12.09
395,42,19.6
61,42,20.37
421,49,22.32
40,54,24.11
279,59,28.19
149,63,30.14
116,65,31.33
89,69,31.47
415,70,31.87
253,72,32.22
68,72,33.54
116,75,33.95
271,76,34.07
167,76,37.7
145,77,38.94
397,81,43.57
162,95,47.01
38,96,47.45
369,101,48.68
202,103,50.32
128,110,52.19
113,123,52.55
376,126,54.39
328,141,55.54
57,145,55.59
105,146,55.83
122,151,56.29
82,161,56.64
354,162,56.85
76,169,57.05
260,178,59.48
389,182,60.54
222,182,61.13
126,184,61.84
183,188,66.16
343,192,73.44
187,196,73.68
418,201,75.42
64,204,77.59
363,204,78.71
67,214,79.12
149,215,81.18
428,217,81.25
52,218,82.64
133,218,85.47
427,220,89.03
91,232,90.74
254,235,91.85
383,238,94.38
208,247,96.07
174,254,97.98
119,273,98.76
163,273,99.3
241,287,99.51
88,289,99.91
240,293,102.69
167,297,103.56
81,301,105.18
414,307,105.69
66,308,106.5
402,309,106.63
258,315,107.72
90,321,108.77
266,329,111.21
180,331,111.23
408,334,111.26
332,334,112.53
400,336,112.54
306,336,115.27
362,337,117.17
430,340,117.9
340,343,120.1
368,344,121.45
237,347,121.95
116,349,123.71
382,357,124.1
260,364,124.42
107,370,124.96
353,371,126.81
156,383,128.42
69,389,130.81
57,391,131.32
350,391,132.97
79,394,134.5
106,401,135.29
36,401,136.33
78,404,140.6
384,408,140.86
380,409,141.84
147,411,143.46
38,412,144.48
420,414,144.78
394,414,144.99
325,416,149.14
396,437,149.63
