100
3
376,108,4.39
284,116,5.89
299,116,6.18
208,125,11.54
366,125,13.97
97,134,14.05
169,139,14.53
68,142,16.16
41,148,17.52
143,148,19.36
349,153,21.31
188,168,21.32
372,171,21.71
91,173,22.89
204,180,25.47
60,181,25.68
404,190,27.57
266,194,34.36
134,194,36.44
350,196,36.75
99,196,37.02
71,207,38.66
319,209,41.43
419,209,41.66
335,213,42.84
336,213,42.96
82,218,43.04
110,218,43.82
35,219,44.05
146,223,44.27
245,225,46.37
99,234,49.46
247,239,49.84
285,239,50.02
216,240,50.28
88,241,51.78
117,244,52.84
336,246,53.12
166,250,54.71
275,252,55.38
64,256,56.33
85,260,58.21
409,261,59.55
369,270,60.5
398,277,64.86
361,278,65.26
341,280,66.98
41,286,68.04
201,294,68.96
259,299,70.92
242,299,71.8
188,307,73.57
422,308,77.09
255,318,77.42
132,322,78.8
330,322,81.55
419,326,81.83
257,326,84.67
48,335,85.92
196,335,87.73
374,338,87.75
256,339,88.36
264,342,90
258,344,91.61
278,345,92.09
159,352,92.68
43,365,93.86
36,365,95.62
240,369,101.25
341,371,103.53
145,375,105.26
212,377,105.77
283,378,107.25
230,378,107.35
94,387,111.21
340,387,111.4
238,391,112.56
126,391,113.86
224,393,122.67
40,394,124.7
173,396,127.09
286,398,127.2
158,398,127.96
294,401,128.97
307,402,129.14
208,404,130.01
164,408,130.4
101,413,134.01
250,418,135.2
317,419,135.83
402,423,135.96
409,426,136.17
171,430,138.06
374,430,138.67
340,431,139.23
211,433,139.46
77,435,142.72
146,436,145.15
258,437,145.86
312,440,146.79
