100
3
328,15,0.25
8,20,1.02
229,21,2.88
320,25,4.91
57,33,6.92
403,57,7.92
82,66,9.99
149,78,13.3
239,80,14.09
134,80,17.53
421,81,18.13
193,83,19.14
370,84,19.85
323,92,20.25
424,100,22.39
429,100,22.4
213,104,22.89
358,106,23.6
118,114,24.36
196,115,27.47
239,119,28.59
65,120,32.13
382,134,33.04
30,135,35.08
149,137,36.07
381,142,38.22
8,146,38.36
92,147,43.3
190,149,44.37
165,156,45.25
330,156,49
193,157,50.46
6,166,50.91
313,172,55.1
424,175,55.48
180,176,55.99
69,181,56.41
85,187,56.42
278,187,57.96
3,195,60.3
50,215,61.46
306,216,61.69
239,217,63.08
48,236,65.05
277,238,66.48
262,240,66.85
40,240,70.14
307,243,72.69
168,245,74.02
221,246,76.38
432,246,76.61
349,249,79.75
337,253,85.33
148,259,85.62
388,259,86.47
65,260,87.91
162,260,89.76
57,264,93.78
113,268,95.9
117,271,96.67
119,271,97.26
362,274,97.54
68,282,98.22
180,282,98.93
102,287,105.34
275,291,106.61
141,297,109.39
254,298,109.52
102,302,109.63
383,309,110.08
141,309,113.59
211,312,114.45
80,315,114.73
140,315,115.79
278,319,116.86
350,328,117.54
416,331,117.84
227,334,121.2
251,335,121.21
442,338,121.96
184,342,123.31
386,347,124.02
13,351,124.44
185,352,125
325,357,126.16
20,362,134.77
333,369,135.14
387,387,135.95
200,393,136.07
239,406,137.46
365,410,137.66
32,411,138.34
56,413,139.73
403,414,141.63
150,418,142.42
398,422,143.27
385,432,143.66
250,442,144.24
221,443,144.39
305,444,148.84
