100
3
23,6,1.34
339,10,3.95
123,11,4.14
71,11,4.47
117,13,5.19
384,14,8.86
30,22,9.15
436,29,10.27
344,35,10.3
395,40,12.47
90,48,12.72
35,62,13.06
93,63,18.8
357,66,19.65
25,70,19.85
30,73,21.61
342,78,23.32
193,86,26.56
405,87,27
110,89,31.63
293,90,31.64
132,92,32.82
315,95,33.07
316,96,35.52
63,110,40.67
335,112,42.08
49,120,43.09
433,126,43.31
246,126,43.63
60,136,46.79
127,137,50.76
111,141,52.72
212,146,55.17
306,146,55.18
171,147,59.9
56,152,62.43
263,155,64.25
94,166,65.08
104,166,68.45
80,171,69.98
255,173,71.88
408,175,76.12
94,183,76.32
199,183,78.19
76,184,78.96
17,184,81.61
189,202,82.74
389,216,83.02
128,217,83.49
23,221,83.5
101,225,83.55
281,234,83.93
166,235,84.22
366,239,84.68
428,240,88.59
6,242,89.69
122,250,94.02
144,250,94.22
356,257,95.91
431,258,97.8
275,263,100.47
380,267,100.75
282,280,100.96
332,281,101.04
152,287,104.02
320,292,104.78
326,299,107.33
437,309,109.67
419,316,111.42
44,318,113.84
258,320,113.85
49,327,114
437,334,116.24
139,336,116.43
281,340,118.27
388,346,119.69
30,348,119.88
286,356,121.27
425,358,123.01
3,371,123.78
197,375,124.77
121,377,124.88
419,383,125.9
144,383,126.36
294,384,127.16
287,387,127.29
65,395,129.19
79,398,130.39
149,402,130.53
196,404,133.9
373,408,137.4
58,409,138
373,413,138.42
102,415,139.4
133,416,139.66
304,421,140.42
292,425,140.71
360,429,143.98
229,430,147.78
225,430,148.4
