200
3
278,50,3.6
317,51,3.98
366,52,5.36
145,53,5.39
356,55,7.11
330,62,7.22
359,64,7.42
81,64,8.88
330,66,10.62
277,71,11.8
167,72,12.41
105,73,12.51
360,73,13.97
333,76,14.02
399,83,14.34
246,84,14.71
355,87,14.75
239,90,15.03
88,92,15.51
392,93,18.3
165,95,20.21
323,95,20.23
86,98,20.9
267,99,23.41
240,101,24.82
278,107,25.4
141,110,25.96
405,111,27.03
95,115,27.06
361,117,27.54
284,118,27.81
203,120,27.82
78,120,28.36
155,122,28.83
181,123,29.73
246,125,30.22
228,126,30.4
84,127,31.02
94,127,31.71
292,128,33.15
181,129,33.39
327,129,34.18
46,131,34.22
141,132,34.77
399,136,35.03
185,142,36.12
252,142,36.65
315,148,37.29
312,154,37.45
294,155,38.57
376,155,38.73
257,165,39.33
362,166,39.91
166,169,39.92
289,169,40.17
143,171,40.43
265,172,43.09
274,174,43.16
258,179,43.67
430,181,44.09
257,181,44.1
296,183,44.56
390,185,45.38
413,187,45.88
398,188,46.54
267,190,46.82
252,190,47.78
82,191,48.31
63,193,48.68
119,194,48.82
31,195,49.5
398,195,51.72
198,198,52.06
117,203,52.3
94,204,52.39
316,204,52.88
255,207,53.68
244,208,54.01
353,208,54.49
378,210,54.75
380,210,54.76
385,212,54.78
251,212,54.9
37,212,55.09
117,214,55.12
199,215,56.18
322,215,56.91
278,216,57.04
162,218,57.11
42,219,58.74
212,229,60.27
216,229,61.43
176,231,64.33
419,232,64.76
366,233,66.55
81,237,66.56
239,241,66.68
38,242,66.7
64,243,68.94
108,243,71.4
302,245,71.73
106,246,72.61
296,255,73.74
50,255,73.77
172,256,74.14
63,256,76.11
243,259,76.27
228,261,76.63
250,263,77.24
285,265,78.4
64,266,79.21
35,269,79.27
330,270,79.51
179,270,79.63
63,270,80.1
307,271,80.47
369,273,80.63
111,277,82.05
419,281,82.73
31,282,83.41
179,282,83.44
288,282,84.13
142,283,84.49
279,284,85.31
360,284,85.5
193,286,86.74
128,288,87.08
429,293,87.64
326,294,87.74
422,297,87.99
170,298,88.3
344,304,90.11
71,306,90.42
304,306,91.75
324,307,92.99
428,311,93.74
368,312,93.99
406,313,94.44
372,315,94.49
195,317,96.91
278,322,97.66
190,329,98.17
380,329,98.21
188,331,98.6
230,333,98.75
51,333,98.84
118,334,99.23
277,336,100.24
273,338,101.11
195,342,101.76
54,343,102.59
156,346,103.29
418,347,104.65
276,347,106.62
313,348,107.74
211,350,108.23
360,351,108.47
91,351,108.6
339,354,108.88
105,355,109.48
346,357,109.61
219,358,110.03
225,363,110.77
114,364,111.5
338,365,111.62
277,365,112.21
268,368,112.86
150,369,113.32
87,370,113.75
423,372,116.41
307,372,117.61
70,374,118.38
86,379,119.41
275,379,120.47
86,381,121.63
381,383,121.87
339,384,124.88
256,388,126.67
430,388,126.77
254,393,127.31
415,395,130
410,396,130.58
341,397,130.8
320,398,133.54
318,401,133.91
413,403,134.24
348,404,135.62
396,405,136.03
142,406,136.44
353,413,137.81
410,417,138.1
165,418,139.5
210,421,140.36
162,422,141.15
324,425,141.29
329,431,141.93
43,433,145.76
165,436,146.63
74,436,148.55
283,440,149.61
