200
3
168,51,1.21
286,54,3.35
293,57,3.53
372,58,4.87
79,58,6.5
369,61,8.7
358,61,10.77
342,61,11.51
70,66,11.72
214,69,12
182,70,12.12
241,70,12.24
171,73,12.25
47,82,12.63
429,86,13.08
49,87,13.2
352,89,14.61
199,90,15.68
298,92,15.84
295,94,15.86
269,95,15.89
214,96,16.04
131,98,17.13
38,100,17.37
277,101,19.15
306,106,19.33
217,114,21.31
266,115,21.64
47,116,22.57
408,117,22.69
104,119,22.93
274,120,23.07
325,121,23.57
306,122,24.06
123,125,25.54
385,127,25.7
130,128,25.92
146,130,26.63
97,133,27.49
59,135,29.66
94,136,30.05
112,138,31.87
253,138,33.87
75,139,34.17
52,140,36.49
156,144,38.56
176,146,39.31
55,151,39.47
367,153,39.83
118,156,40.82
224,157,43.12
190,158,44.46
430,161,44.81
403,163,47.55
248,164,48.27
159,165,48.4
261,166,48.44
217,166,48.65
330,167,49.2
213,169,49.64
358,169,50.35
296,172,50.56
106,176,50.8
133,176,52.46
410,176,53
131,180,53.5
110,181,53.51
265,181,53.86
262,183,56.17
221,184,56.92
285,186,56.97
397,190,59.8
372,196,61.32
145,196,61.72
50,196,62.26
371,200,64.1
250,203,64.38
43,205,64.88
314,207,64.89
165,210,66.35
35,212,67.42
246,213,68.88
290,218,71.39
51,224,71.48
325,226,71.83
390,230,73.08
268,231,74.33
205,232,74.59
72,234,75.48
144,235,75.58
339,237,78.16
197,238,78.53
59,238,78.67
266,241,78.84
407,242,80.41
128,244,80.61
428,244,80.69
164,251,81.3
291,251,82.07
416,252,82.27
54,252,83
46,253,83.24
414,257,84.06
163,259,86.63
390,260,86.67
243,260,88.35
232,260,89.8
191,265,89.84
251,266,90.16
103,267,90.32
415,269,90.48
301,279,90.89
213,280,91.23
418,284,94.12
298,285,95.92
116,286,96.41
364,287,96.61
209,288,97.09
77,289,97.76
67,290,98.23
211,291,98.39
125,295,98.56
356,298,98.6
280,299,98.69
428,299,98.82
252,300,99.51
166,300,99.83
212,301,100.53
391,305,100.94
95,305,102.43
165,307,102.49
118,309,102.64
188,309,102.8
229,312,104.24
142,313,105.66
152,315,106.48
70,315,107.75
211,316,107.95
57,319,108.18
242,321,110.67
122,321,111.05
126,322,111.4
107,325,111.45
385,326,111.49
274,330,112.15
93,331,112.19
48,333,112.76
129,333,112.79
418,333,113.41
239,334,113.8
403,337,114.37
292,344,114.87
172,345,116.08
384,346,117.28
238,349,118.07
268,353,118.51
334,357,120.18
109,358,120.35
248,360,120.77
66,361,120.98
335,361,121.69
248,362,123.42
86,364,123.48
223,368,123.6
244,371,124.13
150,373,125.19
68,375,125.97
276,376,126.03
358,378,128.39
218,382,128.45
380,382,129.83
165,385,130.09
184,388,130.38
406,392,130.46
98,394,132.45
314,401,132.66
215,403,133.67
121,405,136.01
273,406,136.31
202,407,137.18
287,407,138.05
135,409,139.7
167,410,139.88
135,411,139.95
422,413,140.68
62,414,140.74
251,415,141.6
350,420,142.68
30,422,142.96
140,424,143.06
413,428,143.3
84,429,143.41
256,431,143.76
254,431,144.15
155,432,145.22
264,434,145.52
300,434,145.74
163,436,147.02
209,439,148.24
352,440,148.33
