200
3
135,50,0.03
278,50,0.69
195,51,1.48
296,53,1.56
40,55,2.6
245,56,3.16
147,58,3.28
398,61,3.57
174,62,4.24
307,62,4.93
82,67,7.65
73,74,10.46
45,75,11.67
162,75,12.17
165,78,12.38
213,78,12.86
222,78,13.87
172,78,13.97
60,84,14.14
327,85,14.47
37,90,15.83
80,92,16.7
80,94,17.5
303,99,18.1
380,100,18.14
85,109,18.8
52,110,19.91
261,112,20.08
220,113,21.51
394,114,21.98
190,115,22.73
234,117,23.19
104,117,23.43
401,121,23.51
294,122,24.27
90,122,24.43
359,127,24.54
379,129,24.7
400,129,26.14
365,130,27.34
411,140,29.66
416,141,29.99
221,145,30.04
141,146,30.61
79,147,32.47
170,147,34.52
319,149,34.85
126,150,37.02
72,151,37.26
102,151,37.43
369,152,37.55
245,155,37.9
402,155,38.23
214,157,39.84
148,159,40.92
308,163,40.96
194,166,41
42,168,41.71
249,170,42.36
157,172,42.97
346,173,43.05
365,176,44.1
364,176,45.33
369,181,45.94
190,181,46.26
73,183,46.34
325,185,47.76
334,188,48.31
330,192,49
166,193,49.28
278,197,51.61
204,198,51.82
271,198,53.32
46,200,53.82
170,201,55.2
371,203,55.62
356,206,56.3
210,206,58.65
183,207,58.68
41,208,59.36
376,209,59.58
153,211,60.39
426,211,60.85
215,212,61.03
230,212,61.06
280,212,62.4
199,214,63.2
190,215,64.17
219,216,64.27
236,216,64.46
128,217,64.85
146,218,65.13
307,220,65.95
42,221,66.56
366,221,66.97
332,223,66.99
304,225,67.4
272,230,68.66
364,233,71.12
59,234,71.61
116,238,71.64
176,238,71.69
348,238,72.45
229,241,73.91
46,243,74.02
69,244,74.71
358,244,75.06
218,244,75.12
395,252,76.84
142,253,77.14
149,253,77.97
408,256,79.47
219,257,80.1
189,257,80.71
148,257,81.2
43,259,81.41
120,260,83.26
385,264,83.37
272,265,85.82
103,268,86.75
41,271,90.51
327,274,90.57
121,274,90.93
118,276,91.35
300,280,91.83
139,284,91.95
167,285,93.46
73,286,96.09
240,290,96.11
269,291,96.95
357,292,100.78
349,293,101.03
238,298,101.94
133,299,102.42
209,301,102.86
223,302,103.07
398,303,104.34
188,304,105.23
31,312,106.69
283,317,107.93
70,318,108.46
388,321,108.5
188,321,108.54
230,324,108.99
239,327,109.21
402,329,109.37
205,331,109.48
389,333,110.05
122,334,110.38
122,336,110.55
243,341,110.84
224,342,111.08
283,344,112.6
152,346,113.57
308,350,115.47
155,355,115.9
133,357,117.82
329,358,118.31
244,359,118.64
330,361,119.5
43,363,120.4
222,368,121.09
79,368,121.2
170,370,121.25
87,371,121.49
234,374,121.7
91,377,123.44
358,377,125.56
389,379,126.94
154,380,127.1
413,381,127.52
427,385,128.61
88,385,129.45
293,393,129.85
137,393,131.38
280,394,131.58
246,394,131.65
304,395,133.07
372,397,134.16
67,398,134.34
172,402,135.21
342,402,135.25
394,402,135.7
208,404,136.52
121,407,137.67
403,407,138.03
59,412,138.29
383,412,139.17
132,412,139.68
282,415,139.87
315,417,141.46
214,418,141.47
150,425,143.07
373,428,143.47
114,429,144
58,433,144.71
200,437,146.64
38,437,146.7
209,437,147.06
165,438,148.31
