200
3
417,53,0.89
40,55,1.32
45,62,2.52
364,62,2.88
156,65,4.23
174,66,4.62
326,66,4.81
301,68,5.32
112,68,5.79
305,69,6.13
347,70,7.51
90,71,8.67
297,71,8.69
237,72,11.2
312,73,12.66
354,74,12.73
273,75,13.91
93,76,14.43
137,81,14.73
399,83,16.72
408,84,21.27
254,87,22.06
31,88,22.19
203,88,22.59
375,91,22.67
311,94,22.99
411,95,23.11
360,96,23.41
164,96,23.71
362,100,24.9
384,100,25.06
75,100,25.68
136,104,26.12
94,105,26.27
69,105,26.64
257,106,27.12
423,108,28.41
198,109,29.34
226,109,29.8
116,110,31.91
309,112,33.16
347,114,34.94
394,119,35.02
157,120,36.38
288,120,37.99
58,120,40.57
99,121,41.62
425,122,41.78
387,125,42.32
117,125,42.41
211,126,42.54
192,129,45.84
107,131,47.06
289,137,47.19
430,141,48.62
244,145,49.42
126,146,50.04
315,147,50.75
424,150,51.45
275,151,54.1
321,151,54.31
339,156,54.51
169,158,55.2
123,159,56.18
425,163,56.68
160,164,57.11
251,167,57.38
221,168,57.74
363,170,58.46
158,172,58.47
61,172,59.1
31,174,59.22
101,176,59.33
350,179,60.29
219,183,61.12
300,184,61.92
205,185,62.14
362,188,62.93
366,191,64.21
47,191,64.72
340,192,66.21
254,192,66.61
329,195,67.94
304,195,68.53
207,196,69.23
332,197,69.58
293,206,72.74
179,209,73.12
219,211,73.65
430,214,74.38
143,214,75.08
237,217,75.97
376,218,77.44
311,220,78.02
45,227,78.03
138,227,80.28
136,228,80.3
127,229,80.86
74,232,81.35
59,234,83.27
315,235,83.33
73,237,84.57
225,237,86.93
287,239,87.01
292,242,87.12
425,242,87.43
30,243,87.52
60,245,88.88
341,245,89.19
145,247,89.88
422,247,90.68
316,250,91.43
64,260,93.21
257,261,94.59
302,264,94.74
65,267,95.23
33,268,95.81
320,269,96.69
365,273,97.46
325,274,97.65
267,275,97.69
319,276,97.76
77,281,98
143,283,99.01
363,283,99.17
133,285,99.87
270,286,100.73
396,288,102.24
389,291,102.45
117,292,102.69
327,293,103.28
37,298,104.02
158,300,104.42
150,300,105.8
276,302,105.82
397,302,105.83
190,303,106.17
198,305,107.66
409,305,107.72
117,306,109.49
88,307,110.11
89,309,110.36
103,309,110.64
159,309,111.99
392,311,112.08
377,317,113.53
41,319,113.54
102,321,113.88
263,322,117.63
120,328,119.89
39,330,119.98
72,330,120.28
267,335,121.15
138,336,121.56
69,336,122.16
316,339,122.33
373,341,123.12
240,343,124.66
298,345,125.76
154,346,125.92
68,347,125.96
399,347,127.74
117,347,128.49
325,349,130.1
85,351,131.78
35,355,131.83
262,365,132.45
292,368,133.61
333,369,133.77
398,374,134
131,375,134.34
295,376,134.46
384,379,135.28
250,380,135.51
414,384,136.32
389,384,136.33
285,386,136.78
183,387,137.14
142,389,137.2
338,389,137.61
369,393,138.23
103,396,138.64
337,401,138.93
33,402,139.01
263,403,139.23
256,404,139.55
89,405,142.01
331,408,142.11
242,411,142.8
156,412,143.27
198,414,143.68
60,418,143.81
131,420,143.94
111,421,146.42
153,422,146.87
241,425,146.9
245,427,146.91
113,430,147
146,431,147.05
394,432,147.23
