50
3
292,36,0.8
301,39,2.84
308,41,9.88
204,49,13.36
34,65,18.02
163,66,21.09
322,72,21.56
233,85,25.62
224,100,28.33
85,110,32.94
192,111,33.23
161,114,33.8
301,117,42.6
216,118,54.19
77,124,55.2
228,138,57.5
256,139,61.09
214,142,65.58
343,145,66.39
101,146,67.89
69,150,68.01
115,192,68.07
378,194,68.82
341,199,70.26
113,208,74.4
365,217,76.59
241,219,82.37
127,222,82.38
414,230,84.9
374,233,86.3
122,240,86.31
177,257,93.38
209,262,94.88
409,264,98.7
398,268,101.09
109,287,102.95
175,289,107.74
235,315,107.75
213,316,109.26
196,325,112.25
147,330,115.08
422,330,120.7
303,331,127.1
127,353,129.88
267,370,137.72
184,378,139.4
346,397,139.47
41,398,140.53
32,427,143.76
141,440,148.47
