50
3
180,38,3.29
155,65,6.15
295,76,9.29
38,77,21.25
400,80,25.2
28,81,28.78
162,86,30.11
344,90,30.99
294,97,31.91
24,100,37.73
85,113,40.72
31,118,40.75
85,121,43.97
15,127,44.19
294,142,45.76
104,144,49.02
280,157,56.9
57,161,57.77
122,163,59.73
365,172,62.35
225,176,67.84
66,182,70.59
294,185,71.66
48,185,72.28
96,194,75.32
413,204,75.33
176,205,77.58
362,215,78.08
285,222,79.31
172,246,80.95
154,256,85.99
240,258,88.22
87,264,90.08
422,279,93.88
81,287,96.76
443,325,98.23
117,350,98.43
151,353,98.79
268,354,103.03
331,363,105.15
297,364,112.07
330,373,114.25
388,377,119.33
5,378,120.72
225,389,129.68
152,391,134.54
443,397,138.94
4,401,139.9
304,408,140.71
397,420,141.27
