50
3
258,37,1.95
100,61,13.61
296,67,14.45
255,72,16.03
425,79,17.3
417,86,28.26
194,87,34.27
381,93,37.4
300,119,39.49
90,123,40.25
264,125,41.44
173,126,45.32
437,129,52.26
336,132,56.09
227,138,58.77
160,139,60.91
113,143,68.28
223,146,70
211,159,71.29
321,160,71.75
284,177,76.7
127,189,81.06
405,193,82.68
335,200,82.94
51,203,87.5
297,217,88.58
385,217,91.86
67,219,92.79
5,229,94.74
30,231,95.51
276,251,101.68
334,265,102.62
103,270,103.94
224,274,106.56
429,276,110.9
347,277,126.27
324,280,127.33
327,287,127.78
318,301,128.47
249,302,129.23
52,313,129.6
248,320,132.95
291,323,135.68
436,363,139.03
182,391,141.26
193,406,142.47
63,409,143.17
426,420,145.16
3,421,147.69
95,427,148.04
