50
3
238,33,2.2
354,48,4.8
97,69,6.67
358,103,8.22
294,104,11.11
283,109,12.54
263,111,14.19
65,118,15.85
169,120,38.15
35,122,39.89
167,127,41.55
284,127,44.91
333,127,46.88
105,142,51.45
94,156,51.95
65,173,53.17
413,185,56.4
366,190,57.41
342,203,61.64
351,207,63.29
132,217,64.81
429,238,65.54
356,252,69.92
138,259,75.09
363,273,80.32
305,279,81.22
358,290,84.29
195,300,84.86
102,308,86.49
257,309,88.44
385,309,88.56
248,312,89.66
358,318,96.14
244,332,102.07
364,335,103.05
97,336,104.32
400,342,104.51
239,346,108.81
220,349,109.94
171,349,112.97
269,364,113.01
369,365,125.04
405,367,125.05
318,369,129.83
262,378,130.01
386,378,130.77
155,411,134.11
249,415,134.22
216,436,147.09
240,436,148
