50
3
122,30,10.41
131,37,14.14
262,59,16.77
63,65,22.95
318,66,23.44
387,74,26.22
114,98,26.4
316,101,29.25
196,121,31.59
79,126,32.35
138,132,35.11
37,146,35.59
295,147,39.59
169,156,39.89
126,160,41.45
341,161,51.36
366,178,54.12
289,183,56.41
146,197,63.81
179,203,64.16
378,206,66.32
225,206,66.41
244,209,68.4
307,212,72.62
418,214,72.77
246,215,79.52
59,218,83.58
194,224,83.78
334,225,85.29
298,229,85.88
263,242,88.83
309,242,97.4
378,249,97.79
120,288,97.91
41,311,99.86
218,321,100.68
286,322,102.21
352,333,102.79
363,340,102.91
261,357,103.89
46,360,121.19
406,361,125.37
133,365,127.22
73,372,135.35
338,383,139.82
162,388,143.47
34,396,144.84
131,396,145.38
359,409,145.5
362,424,145.81
