50
3
394,1,6.32
119,6,12.36
269,33,17.78
408,34,26.7
245,42,29.02
344,68,30.77
430,74,34.12
53,75,36.32
387,76,37.48
34,82,37.92
77,83,38.13
395,84,44.67
48,87,45.34
282,130,46.04
136,147,48.83
431,152,50.07
22,155,53.28
257,161,54.1
367,178,57.22
81,178,64.79
279,179,65.29
21,181,71.94
398,183,73.48
396,189,75.47
368,196,76.17
132,205,78.99
201,222,80.91
55,241,86.29
239,248,87.87
212,256,91.53
422,257,92.47
311,260,96.05
344,264,109.74
289,288,110.09
196,291,114.49
159,310,115.94
419,313,121.78
159,315,125.04
385,319,127.35
162,332,132.74
126,333,133.59
288,337,134.39
233,350,135.71
99,363,136.27
208,365,143.09
39,387,145.39
39,387,146.42
240,414,146.56
109,444,147.95
419,446,148.57
